city_id,city,latitude,longitude,temperature,humidity,cloudiness,wind_speed,country,date_time
425,taoudenni,22.6783,-3.9836,68.81,21,0,9.35,ML,2026-03-04 15:13:27
426,kavaratti,10.5669,72.642,80.94,73,3,7.81,IN,2026-03-04 15:13:27
427,thunder bay,48.4001,-89.3168,22.35,94,100,7.11,CA,2026-03-04 15:13:27
428,motueka,-41.1333,173.0167,63.7,60,51,2.06,NZ,2026-03-04 15:13:27
429,velizh,55.6056,31.1967,32.09,92,100,10.6,RU,2026-03-04 15:13:27
430,kavieng,-2.5744,150.7967,82.11,72,100,1.92,PG,2026-03-04 15:13:27
431,prince rupert,54.3161,-130.3201,41.52,91,100,12.44,CA,2026-03-04 15:13:27
432,trincomalee,8.5711,81.2335,78.44,79,37,4.09,LK,2026-03-04 15:13:27
433,yonago,35.4333,133.3333,43.99,66,92,7.23,JP,2026-03-04 15:13:27
434,tocopilla,-22.092,-70.1979,73.02,67,39,4.47,CL,2026-03-04 15:13:27
435,cruz alta,-28.6386,-53.6064,76.3,70,68,10.45,BR,2026-03-04 15:13:28
436,tadine,-21.55,167.8833,77.11,88,99,3.24,NC,2026-03-04 15:13:28
437,piedmont,37.8244,-122.2316,61.56,49,6,13.09,US,2026-03-04 15:13:28
438,khromtau,50.2503,58.4347,27.21,90,94,19.84,KZ,2026-03-04 15:13:28
439,tromso,69.6496,18.957,36.63,90,100,15.77,NO,2026-03-04 15:13:28
440,mount isa,-20.7333,139.5,76.95,60,49,16.49,AU,2026-03-04 15:13:28
441,punta del este,-34.9667,-54.95,71.94,87,75,12.37,UY,2026-03-04 15:13:28
442,meulaboh,4.1363,96.1285,75.69,93,100,5.77,ID,2026-03-04 15:13:28
443,acopiara,-6.0953,-39.4525,73.62,95,99,4.61,BR,2026-03-04 15:13:28
444,shimanovsk,52.0,127.7,-13.27,99,80,4.7,RU,2026-03-04 15:13:28
445,maevatanana,-13.8831,48.5289,72.09,94,100,3.13,MG,2026-03-04 15:13:29
446,buka,40.8108,69.1986,43.84,89,100,3.06,UZ,2026-03-04 15:13:29
447,n'zeto,-7.2312,12.8666,78.73,82,100,5.73,AO,2026-03-04 15:13:29
448,enewetak,11.3474,162.3373,81.05,81,100,12.15,MH,2026-03-04 15:13:29
449,antofagasta,-23.65,-70.4,71.26,75,100,3.8,CL,2026-03-04 15:13:29
450,mata-utu,-13.2816,-176.1745,83.5,75,10,14.79,WF,2026-03-04 15:13:29
451,east london,-33.0153,27.9116,72.99,82,4,10.92,ZA,2026-03-04 15:13:29
452,newman,37.3138,-121.0208,67.87,37,5,14.38,US,2026-03-04 15:13:29
453,shihezi,44.3,86.0333,18.64,90,97,3.6,CN,2026-03-04 15:13:29
454,garissa,-0.4536,39.6401,81.9,72,99,15.14,KE,2026-03-04 15:13:29
455,lichinga,-13.3128,35.2406,62.28,96,87,5.68,MZ,2026-03-04 15:13:30
456,flying fish cove,-10.4217,105.6791,81.19,72,100,12.95,CX,2026-03-04 15:13:30
457,harpswell center,43.8018,-69.9842,36.27,99,96,3.15,US,2026-03-04 15:13:30
458,torghay,49.6339,63.4981,30.52,95,100,14.56,KZ,2026-03-04 15:13:30
459,selebi-phikwe,-21.979,27.8498,68.7,87,95,5.41,BW,2026-03-04 15:13:30
460,strelka,58.0728,93.0344,-7.22,99,99,3.74,RU,2026-03-04 15:13:30
461,gamba,-2.65,10.0,76.44,83,29,4.14,GA,2026-03-04 15:13:30
462,sandnessjoen,66.0217,12.6316,42.28,87,100,15.59,NO,2026-03-04 15:13:30
463,khandyga,62.6667,135.6,-5.87,93,100,2.62,RU,2026-03-04 15:13:30
464,pisco,-13.7,-76.2167,78.89,73,40,8.05,PE,2026-03-04 15:13:30
465,shimoda,34.6667,138.95,49.41,73,19,1.86,JP,2026-03-04 15:13:31
466,kormilovka,55.0026,74.1028,26.71,95,100,16.84,RU,2026-03-04 15:13:31
467,namibe,-15.1961,12.1522,72.84,77,100,5.48,AO,2026-03-04 15:13:31
468,leava,-14.3,-178.1667,83.95,76,10,15.86,WF,2026-03-04 15:13:31
469,dongsheng,39.8161,109.9776,23.88,33,0,20.31,CN,2026-03-04 15:13:31
470,porto velho,-8.7619,-63.9039,80.76,71,97,1.3,BR,2026-03-04 15:13:31
471,lady frere,-31.7031,27.2329,68.67,35,3,7.54,ZA,2026-03-04 15:13:31
472,borzya,50.3833,116.5167,-22.18,100,65,2.08,RU,2026-03-04 15:13:32
473,olonets,60.9847,32.9698,32.13,99,100,3.67,RU,2026-03-04 15:13:32
474,canutama,-6.5339,-64.3831,83.34,78,98,1.9,BR,2026-03-04 15:13:32
475,zhangye,38.9342,100.4517,29.41,45,1,7.63,CN,2026-03-04 15:13:32
476,goderich,43.7501,-81.7165,38.8,78,5,1.25,CA,2026-03-04 15:13:32
477,tshabong,-26.05,22.45,74.23,66,86,9.86,BW,2026-03-04 15:13:32
478,amfissa,38.525,22.3731,49.32,74,21,1.63,GR,2026-03-04 15:13:32
479,codrington,-38.2667,141.9667,59.22,83,1,9.53,AU,2026-03-04 15:13:32
480,staroyur'yevo,53.3161,40.7081,32.7,98,100,12.3,RU,2026-03-04 15:13:32
481,cabo san lucas,22.8909,-109.9124,77.94,56,1,5.44,MX,2026-03-04 15:10:36
482,tamazulapam villa del progreso,17.6806,-97.5689,77.88,18,1,10.89,MX,2026-03-04 15:13:33
483,punta arenas,-53.15,-70.9167,47.14,69,100,18.77,CL,2026-03-04 15:13:33
484,lucapa,-8.4192,20.7447,65.59,98,100,2.55,AO,2026-03-04 15:13:33
485,luga,58.7372,29.8453,32.65,95,100,9.17,RU,2026-03-04 15:13:33
486,bochum,51.4833,7.2167,45.05,83,5,4.38,DE,2026-03-04 15:13:33
487,jayapura,-2.5333,140.7,73.27,87,100,2.64,ID,2026-03-04 15:13:33
488,fort st. john,56.2499,-120.8529,14.38,92,100,5.35,CA,2026-03-04 15:10:07
489,gunnison,38.7,-107.0673,47.08,21,0,5.23,US,2026-03-04 15:13:33
490,irkutsk,52.2978,104.2964,-7.15,99,93,2.82,RU,2026-03-04 15:13:33
491,sao felix do xingu,-6.6447,-51.995,74.57,96,100,1.61,BR,2026-03-04 15:13:33
492,portland,45.5234,-122.6762,50.67,79,100,10.56,US,2026-03-04 15:09:44
493,kadnikov,59.5022,40.338,22.39,96,100,6.62,RU,2026-03-04 15:13:34
494,tamandare,-8.7597,-35.1047,80.6,69,94,7.38,BR,2026-03-04 15:13:34
495,surat thani,9.1667,99.25,73.72,79,53,2.93,TH,2026-03-04 15:13:35
496,lorengau,-2.0226,147.2712,81.36,82,100,10.51,PG,2026-03-04 15:13:35
497,saldana,3.9292,-75.0152,87.03,60,1,1.54,CO,2026-03-04 15:13:35
498,dondo,-19.6094,34.7431,75.22,92,82,4.23,MZ,2026-03-04 15:13:35
499,necochea,-38.5473,-58.7368,64.22,50,9,15.39,AR,2026-03-04 15:13:35
500,yuzhno-kurilsk,44.0306,145.8556,31.91,89,100,14.09,RU,2026-03-04 15:13:36
501,tymovskoye,50.8456,142.655,15.73,95,100,0.78,RU,2026-03-04 15:13:36
502,carnarvon,-24.8667,113.6333,80.94,33,1,12.8,AU,2026-03-04 15:13:36
503,olinda,-8.0089,-34.8553,82.42,66,66,7.85,BR,2026-03-04 15:13:36
504,cambe,-23.2758,-51.2783,88.72,47,40,2.33,BR,2026-03-04 15:13:36
505,forster,-32.1667,152.5167,72.0,84,45,8.55,AU,2026-03-04 15:13:36
506,maceio,-9.6658,-35.7353,80.89,69,98,13.67,BR,2026-03-04 15:10:54
507,puerto maldonado,-12.6,-69.1833,80.38,80,100,1.41,PE,2026-03-04 15:13:36
508,visakhapatnam,17.69,83.2093,74.37,77,0,5.59,IN,2026-03-04 15:13:36
509,robore,-18.3333,-59.75,91.99,60,96,4.47,BO,2026-03-04 15:13:37
510,twon-brass,4.3151,6.2418,82.26,77,13,14.54,NG,2026-03-04 15:13:37
511,ulcinj,41.9294,19.2244,54.84,85,100,3.71,ME,2026-03-04 15:13:37
512,karkira,36.9292,6.5856,66.51,39,100,10.02,DZ,2026-03-04 15:13:37
513,chui,-33.6971,-53.4616,69.71,93,100,7.99,UY,2026-03-04 15:13:37
514,san luis de la loma,17.2706,-100.8939,84.42,58,0,9.66,MX,2026-03-04 15:13:37
515,airway heights,47.6446,-117.5933,44.56,91,100,4.74,US,2026-03-04 15:13:37
516,arraial do cabo,-22.9661,-42.0278,78.04,70,0,9.78,BR,2026-03-04 15:13:37
517,qandala,11.472,49.8728,76.96,77,6,2.19,SO,2026-03-04 15:13:37
518,san juan de miraflores,-12.1629,-76.9635,74.1,72,92,9.13,PE,2026-03-04 15:13:37
519,ankazoabo,-22.2833,44.5167,72.7,84,4,1.72,MG,2026-03-04 15:13:38
520,san cristobal,7.7669,-72.225,79.38,58,40,1.99,VE,2026-03-04 15:13:38
